Degree_Stream,CGPA,Technical_Skills,Aptitude_Score,Communication_Skills,Internships,Projects,Certifications,Coding_Score,Job_Ready
Electronics,6.825039868926879,51.9055836431945,67.53637022451952,84.04041813575454,0,0,3,58.65211493612415,0
Computer Science,8.258889286866625,78.22111293385356,80.46380455508799,55.42140997688416,0,2,0,48.648232900305025,0
Computer Science,8.667065339552076,75.81703043818372,57.458624946705605,58.005772031158344,1,4,2,64.86679130528324,1
Electronics,8.246171954660635,51.25588849154413,74.62014853326012,44.77018870773931,0,1,0,37.140656027090984,0
Computer Science,5.615730336131453,85.33164201658244,50.45732854712882,71.8048326877019,0,2,2,63.55812519012401,0
Information Technology,6.627435389010158,82.55298063794906,76.78101757389507,100.0,0,1,0,51.22098459002358,1
Computer Science,7.202977637338194,67.01444745871689,64.6603887342125,79.06695031029138,0,2,2,35.01406148529706,0
Electronics,7.4106798850799445,66.19396793564054,70.43785755903352,49.442865285070354,1,0,1,33.454319242437066,0
Information Technology,8.244806517060814,73.31086656673861,80.46961045195147,85.44117053884658,1,0,2,36.45959223954612,0
Computer Science,7.713241201119905,52.074453946156126,51.5118953316958,59.29976817318351,1,3,4,55.872018851189154,0
Electronics,5.897586769547878,65.45047218746123,59.73262404080805,89.74072966569607,0,0,1,62.41990868727001,1
Computer Science,7.956237421207156,32.714246830862294,76.85986421630149,79.52017523895853,1,2,0,65.39647264754362,0
Computer Science,8.232702894340587,78.14683468254404,100.0,12.023451821508802,1,2,0,66.15105835456895,0
Mechanical,8.171748537517248,41.57760166337211,67.92876498007777,46.92656660680951,3,1,1,44.829534780416,0
Information Technology,8.796936870665546,87.55129742643499,78.86704176885898,81.99893401103702,1,2,1,81.16805816190352,1
Electronics,8.500706585458685,60.04819859050325,68.3954279521228,67.72983089861032,2,0,1,51.15548947983694,1
Mechanical,8.051016095074123,61.82499527103235,99.1336839213445,46.57239294125869,1,3,1,69.00299520119464,1
Electronics,7.415801146249623,55.583991408732416,43.79167499552116,,1,5,0,56.716891330123666,0
Computer Science,5.506846879780811,60.679416891168856,71.41931567004038,30.68774083839115,0,3,0,67.51242463406084,0
Computer Science,8.015541862959102,86.27797017722055,45.616839496569085,63.40928082452487,1,1,1,55.71343867710173,1
Information Technology,7.749225224595733,27.68287015197381,32.40142644194925,100.0,1,0,1,67.87269753149133,0
Computer Science,7.825894604634448,84.15448079132281,74.46193079676725,79.48880103318186,0,2,1,59.85222260239353,1
Information Technology,5.967901709015629,70.07035221652562,72.09246694221189,,0,0,1,76.27681141301377,1
Information Technology,6.2027321515100855,46.89467528214177,65.72744593386697,80.88314761621965,1,0,2,43.62629913577604,0
Information Technology,8.763783423999485,48.87031410426143,68.4070886494037,83.49462818034846,2,2,3,24.60217328218843,0
Information Technology,7.452533815372014,90.14589540812304,100.0,100.0,0,0,1,40.532851611318065,1
Information Technology,8.31780083684715,50.81739680085903,66.12737292952849,71.79073866816007,1,2,0,81.37836830476067,1
Electronics,7.533982051356551,47.699742341060606,77.65186541875113,61.62990821287615,0,3,2,56.90882360224521,0
Electronics,7.535707367394892,82.05971813547094,60.25952770579178,83.58783529919621,0,1,2,61.84124591093125,1
Information Technology,8.625940567171197,70.07829314428871,74.42848862560905,91.16912426819393,2,1,1,38.92726771907226,0
Computer Science,6.8807463261391515,50.93111635195402,66.42649487416574,56.36063643118024,0,3,2,61.31107450300557,0
Information Technology,7.61534493232918,68.24937463106929,63.84222275905405,52.011756517879476,3,1,3,39.54374711854607,0
Information Technology,6.945269653553948,49.61370974539584,97.28347798300487,67.49940858375584,3,4,2,42.4843744989449,1
Information Technology,6.978604527081221,81.51232097633908,87.65777444776508,79.96697960476992,1,1,2,51.95032634352239,1
Computer Science,7.1289934518376326,80.920564473097,72.05119971098846,79.3656388759081,0,5,1,68.90194515684291,1
Electronics,7.766560525960455,72.98009298232914,35.4368209608405,39.36498319662322,1,2,0,71.0369516128502,0
Information Technology,6.925501654003828,70.42491591870525,64.58486165121145,99.40890920713979,1,4,0,71.58089795875674,1
Electronics,9.006907350688225,91.41782187301061,100.0,53.45903127085669,1,2,0,28.238317699112518,0
Computer Science,6.426471237336595,64.99529491082338,66.54007500040437,60.22883005600557,2,0,0,59.86670999219477,0
Information Technology,7.275754027006369,47.27188811868798,86.54826358080487,48.752221520219244,1,4,1,56.06436333234528,0
Computer Science,6.9723227300709905,71.7421086924846,91.62913602928901,100.0,0,1,2,29.356351678370885,0
Information Technology,9.23637346122448,96.2907057430567,73.28445873783963,69.35727206518341,0,1,1,60.31967533444397,1
Computer Science,7.73586573181389,49.77860760221222,57.37267552197772,49.68244854773183,0,5,1,54.991455651264765,0
Electronics,8.738213447362362,59.57805849959021,33.470315023256674,80.55062389932402,1,0,2,70.23051344235775,0
Computer Science,5.717327552355633,71.24669057152178,80.26244812913431,78.8444440275806,1,1,2,61.62494152479605,1
Information Technology,7.820460319043111,64.19142726491391,57.77865995764678,61.62091357556209,1,0,3,49.013589394334936,0
Information Technology,8.567556954748124,50.26544629434028,72.64225677831539,80.1309208301009,2,1,1,78.51524900913955,1
Information Technology,7.598740787130509,81.82786784345706,51.25269490615954,50.14474470504444,0,1,1,15.575329984497515,0
Electronics,8.778576450078422,99.80061083025889,66.02143689294697,56.12747105091346,1,5,1,58.7146974314078,1
Computer Science,6.879253859879554,67.94197188535861,70.5057858235158,28.816100217810867,0,2,0,24.734981360161285,0
Computer Science,9.191216928222696,51.43897565395999,74.02890371566447,41.16888048404787,0,4,2,41.7561345758776,0
Computer Science,10.0,41.76559212419787,53.27766718971379,97.53735450207235,0,1,2,70.49627406018699,0
Information Technology,7.064593727472409,68.86963971831771,87.95366423142029,94.54571529900166,1,3,0,34.51605039118394,0
Information Technology,6.965396974319074,81.55816014974387,61.04657822902043,66.18419567568132,0,0,2,31.525643625921305,0
Electronics,9.24406137254124,72.12751619743072,44.882958093201324,94.93276604941707,0,0,2,100.0,1
Information Technology,9.395486574876855,64.9639423862172,68.36464870054805,62.11865924105051,0,3,0,32.81421897159671,0
Mechanical,6.872567967416078,56.160925223160405,70.5156296353969,60.618614553777654,1,2,2,93.01041806175947,1
Computer Science,12.598036310947744,48.617545509228655,72.40884149757639,66.01719167238001,0,0,0,56.55595670841479,0
Computer Science,7.161858469367391,77.52126989487323,90.43198605527618,62.75141128417582,1,3,1,49.503417571220496,1
Computer Science,5.8866593867588675,78.70657432078379,66.45326744896211,61.126466175916754,1,2,1,71.3357278117641,1
Computer Science,6.397617664218962,41.814053199639005,68.20570563446843,85.58116592869195,1,2,1,86.73188151088999,1
Mechanical,6.295031079897519,88.84758467271025,53.4522342815036,67.70244177121165,0,2,0,37.07864115783343,0
Information Technology,6.578642921875046,73.61106831341002,82.30830254331846,77.82467175980848,0,3,2,49.79500420542939,1
Computer Science,7.458378135135863,85.9939196771869,72.76463596117155,83.56484945499196,0,1,2,76.93739469368505,1
Information Technology,7.781057679043824,44.868083772723274,63.69958409058756,71.9873443217852,2,1,2,65.75988624854,0
Electronics,9.360600591376892,44.51263766876842,41.42987959801805,47.535116133651705,0,4,1,82.03835661282766,0
Computer Science,6.301975151113451,62.765460353490546,91.6661829258263,40.64841399864731,3,1,0,70.30223908863559,0
Information Technology,8.6811868781719,72.54176640342791,51.58480053315914,67.6780514265315,1,3,0,96.16448018298297,1
Computer Science,7.243213386929389,91.94541234390445,61.130829859454415,61.91738651315118,0,4,3,63.571771976673006,0
Information Technology,7.44064354841708,75.59118370722697,75.37516766614004,66.57304572056219,0,1,0,64.43622296661924,0
Computer Science,8.309783390599923,61.3597808478195,52.0516310707497,64.71102729352545,1,2,2,66.43442744031597,0
Information Technology,6.152733574125242,49.60446188501162,47.59735332620285,100.0,1,2,2,57.15022296546884,0
Information Technology,7.958891695420861,83.45000859078725,38.14078625949003,41.055927398455914,0,0,3,76.96174317601849,0
Information Technology,7.699742649855668,50.529418613739274,80.81495429358453,29.180967143219753,1,1,1,64.74082447726052,0
Mechanical,8.090941516809778,89.42702832158483,61.82220632910517,70.98278300335298,0,1,1,75.76360018290288,1
Mechanical,7.847002372689381,60.73423025590236,100.0,58.224394017412486,1,0,0,78.8899970724832,1
Computer Science,10.0,88.85873108926776,55.0846740155369,70.68922165513912,3,1,1,68.56909363120654,1
Computer Science,6.734712018898421,75.18396935088917,56.17823464856618,75.50989440111202,0,2,2,70.03432648468393,1
Computer Science,6.862803653997819,62.94506765836313,61.51910544571898,88.11388451322016,1,1,0,39.79340424806932,0
Computer Science,6.752231368290283,57.2090544226081,73.64701982707733,37.86993523308911,0,4,1,48.99292824360357,0
Information Technology,6.833427457007694,59.886381839808806,62.94694991822033,54.979077838571065,0,2,0,76.86766905981463,0
Computer Science,6.735135447232179,71.42475038562856,79.18498321003769,72.71770265985374,0,1,0,88.47262363637027,1
Information Technology,8.926819837329061,66.15734744326575,55.32117415017019,78.86834472237008,1,2,0,21.191395489832793,0
Computer Science,9.204605097587827,,49.27612422304628,,1,1,2,48.642737054971704,0
Computer Science,6.815104447500628,62.515528845235515,43.026778908863385,82.2026714800496,1,2,1,60.472412048293,0
Electronics,6.501173312274926,66.17865544578724,36.646387480942046,63.977805274047014,0,0,3,42.41451075838644,0
Computer Science,8.065698667663685,33.068988583777816,62.22896470787415,48.9721564470321,1,3,1,43.549607116366346,0
Computer Science,6.837332346862834,71.87252172183048,65.48529531410168,54.84278265105766,0,0,2,69.49839747587609,0
Computer Science,8.259518181306614,50.3041816292479,60.52844458775225,54.33134918677209,1,0,3,91.62751938342868,0
Computer Science,7.74350762502156,47.700013951913824,88.65108695780742,76.79420531324769,0,1,0,19.36352887355718,0
Electronics,5.6811070620033215,39.689834793339344,88.42045314412202,69.62595402054495,0,2,1,56.59047702036607,0
Information Technology,9.357006241596073,38.091612531981646,64.97795518833247,41.17430772484078,0,1,0,69.26560683580776,0
Information Technology,9.655053207714626,44.66828745331566,43.091183302120555,57.15377355637221,2,2,0,75.60427944400483,0
Electronics,6.764653571418737,54.36468563554264,61.4994233791742,80.79585596212557,1,1,2,66.38254686138077,0
Electronics,7.034758128076819,94.29888706289853,61.002679091244076,71.32992238953307,3,0,4,95.22805099872231,1
Computer Science,7.843038468869886,57.11180486157194,60.14297556582913,75.23560308822987,1,0,1,60.57813186651588,1
Computer Science,7.9013481479844305,67.66625159402047,59.534216441526326,71.89259078103073,1,1,1,86.23985580784195,1
Computer Science,8.290253127207396,71.00722079759493,60.19805656412789,94.27575322295947,0,2,0,47.07264659308062,0
Computer Science,9.91224544651962,66.96597779323773,64.2018757615336,69.24877514883866,1,2,0,61.159658931776995,1
Information Technology,7.287663327007141,63.8383480891101,60.466883517766654,58.051589638327435,1,2,1,35.74569848402299,0
Computer Science,6.542043306553856,47.07059354601133,73.12483762938388,48.51640925959591,0,1,0,78.01728881097989,0
Computer Science,5.844816926382568,86.76391322418817,75.40553073857292,69.4929702477748,0,1,2,57.59114274717647,0
Information Technology,6.622883952069697,92.10794965456827,56.34032369226265,21.06732773404848,0,1,1,67.15642125039795,0
Information Technology,7.460247632551443,39.76011958815971,89.0659798901055,61.68279796701118,0,0,1,53.732627374298524,0
Electronics,9.653469436221345,49.639571136704305,55.299065472390794,61.29488252141581,1,0,0,71.72857003318032,0
Computer Science,6.878866441156594,60.802844864344905,45.73299079276994,40.43952463488894,1,0,2,67.94867947711504,0
Information Technology,7.768545541966678,50.53193307634713,75.71167107047577,48.291214904192074,1,2,1,40.10697140057587,0
Computer Science,7.480292524712698,72.58948330183797,57.7388779837849,79.57383554266833,1,0,1,41.26465134833979,0
Mechanical,8.9260719281377,54.0759169639008,74.81937206136082,69.15281148334932,0,2,1,59.44462539317296,0
Computer Science,10.0,97.47584101709904,33.94497098349204,66.83219000673189,0,2,3,73.19147914813314,1
Information Technology,6.862957472495615,82.85822891515394,90.88683912224602,70.5142556107764,0,1,0,97.25791106227695,1
Mechanical,6.912672668978133,68.18861045948323,80.08440112060603,66.66729658308063,0,4,0,66.05981713331458,1
Computer Science,8.752993052482886,80.40479394979599,47.49285176255498,87.37152613144966,1,1,0,80.1506280497708,1
Electronics,8.318269787551573,81.58850636535963,47.818343142305714,67.22172527066567,3,3,1,27.742981304716633,0
Computer Science,9.71604879088324,56.54078767912635,95.08398856146292,38.752163951262496,1,2,3,100.0,1
Computer Science,8.200713822391156,52.75674133187053,58.93930144753062,94.34233936773938,3,1,2,72.11372422258385,1
Computer Science,7.068849491055529,66.17214594454471,57.48722726901064,71.66612481191922,1,5,1,59.007909776824405,0
Mechanical,8.208785796830771,77.92454186746916,36.009218587760756,54.39343284568878,0,5,4,56.706079050841495,0
Computer Science,8.83044429669949,67.08590597980127,64.73832691597669,42.438769070689666,1,0,0,37.85600404282003,0
Computer Science,8.484578617436837,41.345052767135044,66.58420577746371,72.12645597724482,1,3,0,43.57426408559658,0
Mechanical,8.108728837328757,52.95763334073737,80.73239645154229,62.89090391046124,1,2,1,98.20871264266827,1
Information Technology,8.780009627506985,63.89040704608433,49.01382357723287,93.33464214858336,3,1,1,40.21991123427975,0
Information Technology,8.903154708534807,63.865015935112545,47.19569811639086,58.7736689479971,1,3,2,39.8346448426731,0
Information Technology,9.158590789245032,94.58813265184712,76.76443952164715,49.927145785715595,0,2,1,45.955590278488415,1
Computer Science,8.278451865107572,44.21018086401503,,81.12433192824672,0,2,1,36.036384940774546,0
Electronics,7.299458303619775,72.58383862753811,46.432714733231755,81.65507406890296,1,1,0,60.306131496910204,1
Electronics,7.676056423719987,87.33669662492434,86.22271129449612,68.03572461698352,2,2,2,81.77821025330478,1
Computer Science,8.947810759810029,99.07174618134194,70.56312762230232,77.17442685814835,1,0,1,47.79015347455933,1
Computer Science,6.5196771948153165,58.93403865224058,86.37708008611969,64.32163182663972,1,1,0,32.533514404783574,0
Electronics,7.942407970647482,72.37144179080299,68.94669457723575,69.20957181816645,1,3,3,65.83722626029308,1
Computer Science,7.027993425207168,73.54640535797971,32.16583123768074,85.96983588615062,0,1,0,58.88451324640374,0
Information Technology,7.534493787521781,67.93222597329937,67.72048926525942,76.25573001238705,0,3,0,80.0544910016325,1
Information Technology,9.034142235128758,63.51732198141041,85.90215728006905,61.95306011001276,0,1,1,50.909834013954594,0
Electronics,7.729318881623884,71.53963084250069,56.593809713744285,89.34252582667071,0,2,1,54.796864407466494,0
